url,size
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_IN-STATEWIDE-DEMOTED_-ENC_NXDU_in-network-rates.json.gz,813152118.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_UNITEDHEALTHCARE-NEW-BUSINESS-RATE-DCI_LOUISIANA-STATEWIDE_-HTS_NX25_in-network-rates.json.gz,813152287.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_TENET-IN-MICHIGAN_MEMORIAL-HERMANN_-TNT_NXAI_in-network-rates.json.gz,813152682.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_SETON-HEALTH-ALLIANCE_NX1P_in-network-rates.json.gz,813152729.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_OR-STATEWIDE-DEMOTED_-ENC_NXDW_in-network-rates.json.gz,813153825.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_TENET-IN-MICHIGAN_TENNESSEE-STATEWIDE_-TNT_NX26_in-network-rates.json.gz,813154473.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_FLORIDA-HOSPITAL-NETWORK_NXAF_in-network-rates.json.gz,813154779.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_MONUMENT-HEALTH-UNITEDHEALTHCARE-NEW-BUSINESS-RATE_CA-SHARPE-REES-STEALY-ACO_-MNH_NX1S_in-network-rates.json.gz,813155099.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_SERIGRAPH-INC-DIRECT-AGREEMENT-DCI_LCMC-HEALTHCARE-PARTNERS_-SER_NXA8_in-network-rates.json.gz,813155974.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_SERIGRAPH-INC-DIRECT-AGREEMENT-DCI_ILLINOIS-ADVOCATE-GAP-FILL_-SER_NX2E_in-network-rates.json.gz,813161222.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_NEBRASKA-HEALTH-NETWORK_-ENC_NXAE_in-network-rates.json.gz,813161726.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_LA-LCMC-NONEVALUATED-GAP_-ENC_NXBB_in-network-rates.json.gz,813162189.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_NE-STATEWIDE-NON-EVALUATED-GAP_-ENC_NXBV_in-network-rates.json.gz,813163033.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_MONUMENT-HEALTH-UNITEDHEALTHCARE-NEW-BUSINESS-RATE_IN-TIN-BASED-GAP_-MNH_NX2X_in-network-rates.json.gz,813164552.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_UNITEDHEALTHCARE-NEW-BUSINESS-RATE-DCI_NEXUS-COLORADO-TIER-2_-HTS_NXDD_in-network-rates.json.gz,813165029.0
